1, 318480, Note_on_c, 10, 77, 0
1, 318480, Pitch_bend_c, 13, 13892
1, 318480, Control_c, 14, 11, 84
1, 318600, Control_c, 4, 11, 105
1, 318600, Pitch_bend_c, 4, 14042
1, 318600, Control_c, 13, 11, 105
1, 318600, Pitch_bend_c, 13, 14042
1, 318720, Note_on_c, 1, 72, 105
1, 318720, Pitch_bend_c, 4, 14192
1, 318720, Control_c, 5, 11, 74
1, 318720, Note_on_c, 10, 72, 91
1, 318720, Pitch_bend_c, 13, 14192
1, 318720, Control_c, 14, 11, 74
1, 318840, Control_c, 4, 11, 109
1, 318840, Pitch_bend_c, 4, 14342
1, 318840, Control_c, 13, 11, 109
1, 318840, Pitch_bend_c, 13, 14342
1, 318960, Pitch_bend_c, 4, 14492
1, 318960, Control_c, 5, 11, 63
1, 318960, Pitch_bend_c, 13, 14492
1, 318960, Control_c, 14, 11, 63
1, 319020, Note_on_c, 1, 72, 0
1, 319020, Note_on_c, 10, 72, 0
1, 319080, Control_c, 4, 11, 112
1, 319080, Pitch_bend_c, 4, 14642
1, 319080, Control_c, 13, 11, 112
1, 319080, Pitch_bend_c, 13, 14642
1, 319140, Note_on_c, 1, 72, 105
1, 319140, Note_on_c, 10, 72, 91
1, 319200, Pitch_bend_c, 4, 14792
1, 319200, Control_c, 5, 11, 52
1, 319200, Pitch_bend_c, 13, 14792
1, 319200, Control_c, 14, 11, 52
1, 319320, Control_c, 4, 11, 115
1, 319320, Pitch_bend_c, 4, 14942
1, 319320, Control_c, 13, 11, 115
1, 319320, Pitch_bend_c, 13, 14942
1, 319440, Note_on_c, 1, 72, 0
1, 319440, Pitch_bend_c, 4, 15092
1, 319440, Control_c, 5, 11, 42
1, 319440, Note_on_c, 10, 72, 0
1, 319440, Pitch_bend_c, 13, 15092
1, 319440, Control_c, 14, 11, 42
1, 319560, Control_c, 4, 11, 118
1, 319560, Pitch_bend_c, 4, 15242
1, 319560, Control_c, 13, 11, 118
1, 319560, Pitch_bend_c, 13, 15242
1, 319680, Note_on_c, 1, 81, 105
1, 319680, Pitch_bend_c, 4, 15392
1, 319680, Note_on_c, 5, 72, 0
1, 319680, Note_on_c, 10, 81, 91
1, 319680, Note_on_c, 11, 53, 108
1, 319680, Note_on_c, 11, 70, 0
1, 319680, Note_on_c, 11, 65, 0
1, 319680, Note_on_c, 11, 58, 0
1, 319680, Note_on_c, 11, 62, 0
1, 319680, Pitch_bend_c, 13, 15392
1, 319680, Note_on_c, 14, 72, 0
1, 319800, Control_c, 4, 11, 121
1, 319800, Pitch_bend_c, 4, 15542
1, 319800, Control_c, 13, 11, 121
1, 319800, Pitch_bend_c, 13, 15542
1, 319920, Pitch_bend_c, 4, 15692
1, 319920, Pitch_bend_c, 13, 15692
1, 319980, Note_on_c, 1, 81, 0
1, 319980, Note_on_c, 10, 81, 0
1, 320040, Control_c, 4, 11, 124
1, 320040, Pitch_bend_c, 4, 15842
1, 320040, Control_c, 13, 11, 124
1, 320040, Pitch_bend_c, 13, 15842
1, 320100, Note_on_c, 1, 81, 105
1, 320100, Note_on_c, 10, 81, 91
1, 320160, Pitch_bend_c, 4, 15992
1, 320160, Pitch_bend_c, 13, 15992
1, 320280, Control_c, 4, 11, 127
1, 320280, Pitch_bend_c, 4, 16142
1, 320280, Control_c, 13, 11, 127
1, 320280, Pitch_bend_c, 13, 16142
1, 320345, Note_on_c, 1, 81, 0
1, 320345, Note_on_c, 10, 81, 0
1, 320400, Pitch_bend_c, 4, 16383
1, 320400, Pitch_bend_c, 13, 16383
1, 320580, Note_on_c, 2, 46, 0
1, 320640, Note_on_c, 1, 77, 105
1, 320640, Note_on_c, 8, 72, 70
1, 320640, Note_on_c, 10, 77, 91
1, 320640, Note_on_c, 11, 57, 108
1, 320640, Note_on_c, 12, 46, 0
1, 320700, Note_on_c, 8, 70, 0
1, 320760, Note_on_c, 2, 45, 86
1, 320760, Note_on_c, 12, 45, 102
1, 320940, Note_on_c, 1, 77, 0
1, 320940, Note_on_c, 10, 77, 0
1, 321060, Note_on_c, 1, 77, 105
1, 321060, Note_on_c, 10, 77, 91
1, 321360, Note_on_c, 1, 77, 0
1, 321360, Note_on_c, 10, 77, 0
1, 321540, Note_on_c, 3, 72, 0
1, 321600, Note_on_c, 1, 72, 105
1, 321600, Note_on_c, 3, 69, 64
1, 321600, Note_on_c, 8, 69, 70
1, 321600, Note_on_c, 10, 72, 91
1, 321600, Note_on_c, 11, 60, 108
1, 321660, Note_on_c, 2, 45, 0
1, 321660, Note_on_c, 12, 45, 0
1, 321780, Note_on_c, 2, 43, 86
1, 321780, Note_on_c, 8, 72, 0
1, 321780, Note_on_c, 12, 43, 102
1, 321900, Note_on_c, 1, 72, 0
1, 321900, Note_on_c, 10, 72, 0
1, 322020, Note_on_c, 1, 72, 105
1, 322020, Note_on_c, 10, 72, 91
1, 322320, Note_on_c, 1, 72, 0
1, 322320, Note_on_c, 10, 72, 0
1, 322560, Note_on_c, 1, 81, 105
1, 322560, Note_on_c, 8, 65, 70
1, 322560, Note_on_c, 10, 81, 91
1, 322560, Note_on_c, 11, 65, 108
1, 322680, Note_on_c, 8, 69, 0
1, 322800, Note_on_c, 2, 43, 0
1, 322800, Note_on_c, 12, 43, 0
1, 322860, Note_on_c, 1, 81, 0
1, 322860, Note_on_c, 2, 41, 86
1, 322860, Note_on_c, 10, 81, 0
1, 322920, Note_on_c, 12, 41, 102
1, 322980, Note_on_c, 1, 81, 105
1, 322980, Note_on_c, 10, 81, 91
1, 323225, Note_on_c, 1, 81, 0
1, 323225, Note_on_c, 10, 81, 0
1, 323520, Note_on_c, 1, 77, 105
1, 323520, Note_on_c, 3, 65, 64
1, 323520, Note_on_c, 3, 69, 0
1, 323520, Note_on_c, 10, 77, 91
1, 323820, Note_on_c, 1, 77, 0
1, 323820, Note_on_c, 10, 77, 0
1, 323940, Note_on_c, 1, 77, 105
1, 323940, Note_on_c, 10, 77, 91
1, 324240, Note_on_c, 1, 77, 0
1, 324240, Note_on_c, 10, 77, 0
1, 324480, Note_on_c, 1, 72, 105
1, 324480, Note_on_c, 10, 72, 91
1, 324720, Note_on_c, 3, 65, 0
1, 324780, Note_on_c, 1, 72, 0
1, 324780, Note_on_c, 3, 72, 64
1, 324780, Note_on_c, 10, 72, 0
1, 324840, Note_on_c, 2, 41, 0
1, 324900, Note_on_c, 1, 72, 105
1, 324900, Note_on_c, 2, 36, 86
1, 324900, Note_on_c, 10, 72, 91
1, 324900, Note_on_c, 12, 41, 0
1, 324960, Note_on_c, 12, 36, 102
1, 324980, Control_c, 5, 100, 0
1, 324980, Control_c, 5, 101, 0
1, 324980, Control_c, 5, 6, 12
1, 324980, Control_c, 14, 100, 0
1, 324980, Control_c, 14, 101, 0
1, 324980, Control_c, 14, 6, 12
1, 325015, Control_c, 5, 100, 127
1, 325015, Control_c, 5, 101, 127
1, 325015, Control_c, 14, 100, 127
1, 325015, Control_c, 14, 101, 127
1, 325200, Note_on_c, 1, 72, 0
1, 325200, Note_on_c, 10, 72, 0
1, 325220, Control_c, 5, 11, 31
1, 325220, Control_c, 14, 11, 31
1, 325280, Pitch_bend_c, 5, 8192
1, 325280, Pitch_bend_c, 14, 8192
1, 325440, Note_on_c, 1, 81, 105
1, 325440, Pitch_bend_c, 5, 8192
1, 325440, Control_c, 5, 11, 37
1, 325440, Note_on_c, 5, 60, 120
1, 325440, Note_on_c, 10, 81, 91
1, 325440, Pitch_bend_c, 14, 8192
1, 325440, Control_c, 14, 11, 37
1, 325440, Note_on_c, 14, 60, 120
1, 325585, Control_c, 5, 11, 42
1, 325585, Control_c, 14, 11, 42
1, 325680, Pitch_bend_c, 5, 8492
1, 325680, Control_c, 5, 11, 45
1, 325680, Pitch_bend_c, 14, 8492
1, 325680, Control_c, 14, 11, 45
1, 325740, Note_on_c, 1, 81, 0
1, 325740, Note_on_c, 10, 81, 0
1, 325800, Control_c, 5, 11, 48
1, 325800, Control_c, 14, 11, 48
1, 325860, Note_on_c, 1, 81, 105
1, 325860, Note_on_c, 10, 81, 91
1, 325920, Pitch_bend_c, 5, 8792
1, 325920, Pitch_bend_c, 14, 8792
1, 326040, Control_c, 5, 11, 51
1, 326040, Control_c, 14, 11, 51
1, 326105, Note_on_c, 1, 81, 0
1, 326105, Note_on_c, 10, 81, 0
1, 326160, Pitch_bend_c, 5, 9092
1, 326160, Pitch_bend_c, 14, 9092
1, 326280, Control_c, 5, 11, 55
1, 326280, Control_c, 14, 11, 55
1, 326400, Note_on_c, 1, 77, 105
1, 326400, Pitch_bend_c, 5, 9392
1, 326400, Note_on_c, 10, 77, 91
1, 326400, Pitch_bend_c, 14, 9392
1, 326520, Control_c, 5, 11, 58
1, 326520, Control_c, 14, 11, 58
1, 326640, Pitch_bend_c, 5, 9692
1, 326640, Pitch_bend_c, 14, 9692
1, 326700, Note_on_c, 1, 77, 0
1, 326700, Note_on_c, 10, 77, 0
1, 326760, Control_c, 5, 11, 61
1, 326760, Control_c, 14, 11, 61
1, 326820, Note_on_c, 1, 77, 105
1, 326820, Note_on_c, 10, 77, 91
1, 326880, Pitch_bend_c, 5, 9992
1, 326880, Pitch_bend_c, 14, 9992
1, 327000, Control_c, 5, 11, 64
1, 327000, Control_c, 14, 11, 64
1, 327060, Note_on_c, 3, 77, 81
1, 327060, Note_on_c, 3, 72, 0
1, 327120, Note_on_c, 1, 77, 0
1, 327120, Pitch_bend_c, 5, 10292
1, 327120, Note_on_c, 10, 77, 0
1, 327120, Pitch_bend_c, 14, 10292
1, 327240, Control_c, 5, 11, 67
1, 327240, Control_c, 14, 11, 67
1, 327360, Note_on_c, 1, 72, 105
1, 327360, Pitch_bend_c, 5, 10592
1, 327360, Note_on_c, 10, 72, 91
1, 327360, Pitch_bend_c, 14, 10592
1, 327480, Control_c, 5, 11, 70
1, 327480, Control_c, 14, 11, 70
1, 327600, Pitch_bend_c, 5, 10892
1, 327600, Pitch_bend_c, 14, 10892
1, 327660, Note_on_c, 1, 72, 0
1, 327660, Note_on_c, 10, 72, 0
1, 327720, Control_c, 5, 11, 74
1, 327720, Control_c, 14, 11, 74
1, 327780, Note_on_c, 1, 72, 105
1, 327780, Note_on_c, 10, 72, 91
1, 327840, Pitch_bend_c, 5, 11192
1, 327840, Pitch_bend_c, 14, 11192
1, 327960, Control_c, 5, 11, 77
1, 327960, Control_c, 14, 11, 77
1, 328080, Note_on_c, 1, 72, 0
1, 328080, Pitch_bend_c, 5, 11492
1, 328080, Note_on_c, 10, 72, 0
1, 328080, Pitch_bend_c, 14, 11492
1, 328200, Control_c, 5, 11, 80
1, 328200, Control_c, 14, 11, 80
1, 328320, Note_on_c, 1, 81, 105
1, 328320, Pitch_bend_c, 5, 11792
1, 328320, Note_on_c, 8, 77, 70
1, 328320, Note_on_c, 10, 81, 91
1, 328320, Pitch_bend_c, 14, 11792
1, 328440, Control_c, 5, 11, 83
1, 328440, Note_on_c, 8, 65, 0
1, 328440, Control_c, 14, 11, 83
1, 328560, Pitch_bend_c, 5, 12092
1, 328560, Pitch_bend_c, 14, 12092
1, 328620, Note_on_c, 1, 81, 0
1, 328620, Note_on_c, 10, 81, 0
1, 328680, Control_c, 5, 11, 86
1, 328680, Control_c, 14, 11, 86
1, 328740, Note_on_c, 1, 81, 105
1, 328740, Note_on_c, 10, 81, 91
1, 328800, Pitch_bend_c, 5, 12392
1, 328800, Pitch_bend_c, 14, 12392
1, 328920, Control_c, 5, 11, 89
1, 328920, Control_c, 14, 11, 89
1, 328985, Note_on_c, 1, 81, 0
1, 328985, Note_on_c, 10, 81, 0
1, 329040, Pitch_bend_c, 5, 12692
1, 329040, Pitch_bend_c, 14, 12692
1, 329160, Control_c, 5, 11, 93
1, 329160, Control_c, 14, 11, 93
1, 329275, Note_on_c, 8, 77, 0
1, 329280, Note_on_c, 1, 77, 105
1, 329280, Control_c, 4, 100, 110
1, 329280, Pitch_bend_c, 5, 12992
1, 329280, Note_on_c, 8, 76, 70
1, 329280, Note_on_c, 10, 77, 91
1, 329280, Control_c, 13, 100, 110
1, 329280, Pitch_bend_c, 14, 12992
1, 329400, Control_c, 5, 11, 96
1, 329400, Control_c, 14, 11, 96
1, 329520, Control_c, 4, 100, 100
1, 329520, Pitch_bend_c, 5, 13292
1, 329520, Control_c, 13, 100, 100
1, 329520, Pitch_bend_c, 14, 13292
1, 329580, Note_on_c, 1, 77, 0
1, 329580, Note_on_c, 10, 77, 0
1, 329640, Control_c, 5, 11, 99
1, 329640, Control_c, 14, 11, 99
1, 329700, Note_on_c, 1, 77, 105
1, 329700, Note_on_c, 10, 77, 91
1, 329760, Control_c, 4, 100, 90
1, 329760, Pitch_bend_c, 5, 13592
1, 329760, Control_c, 13, 100, 90
1, 329760, Pitch_bend_c, 14, 13592
1, 329880, Control_c, 5, 11, 102
1, 329880, Control_c, 14, 11, 102
1, 330000, Note_on_c, 1, 77, 0
1, 330000, Control_c, 4, 100, 80
1, 330000, Pitch_bend_c, 5, 13892
1, 330000, Note_on_c, 10, 77, 0
1, 330000, Control_c, 13, 100, 80
1, 330000, Pitch_bend_c, 14, 13892
1, 330120, Control_c, 5, 11, 105
1, 330120, Control_c, 14, 11, 105
1, 330240, Note_on_c, 1, 72, 105
1, 330240, Control_c, 4, 100, 70
1, 330240, Pitch_bend_c, 5, 14192
1, 330240, Note_on_c, 10, 72, 91
1, 330240, Control_c, 13, 100, 70
1, 330240, Pitch_bend_c, 14, 14192
1, 330360, Control_c, 5, 11, 109
1, 330360, Control_c, 14, 11, 109
1, 330480, Control_c, 4, 100, 60
1, 330480, Pitch_bend_c, 5, 14492
1, 330480, Control_c, 13, 100, 60
1, 330480, Pitch_bend_c, 14, 14492
1, 330540, Note_on_c, 1, 72, 0
1, 330540, Note_on_c, 10, 72, 0
1, 330600, Control_c, 5, 11, 112
1, 330600, Control_c, 14, 11, 112
1, 330660, Note_on_c, 1, 72, 105
1, 330660, Note_on_c, 10, 72, 91
1, 330720, Control_c, 4, 100, 50
1, 330720, Pitch_bend_c, 5, 14792
1, 330720, Control_c, 13, 100, 50
1, 330720, Pitch_bend_c, 14, 14792
1, 330840, Control_c, 5, 11, 115
1, 330840, Control_c, 14, 11, 115
1, 330960, Note_on_c, 1, 72, 0
1, 330960, Control_c, 4, 100, 40
1, 330960, Pitch_bend_c, 5, 15092
1, 330960, Note_on_c, 10, 72, 0
1, 330960, Control_c, 13, 100, 40
1, 330960, Pitch_bend_c, 14, 15092
1, 331080, Note_on_c, 2, 36, 0
1, 331080, Control_c, 5, 11, 118
1, 331080, Note_on_c, 12, 36, 0
1, 331080, Control_c, 14, 11, 118
1, 331195, Note_on_c, 8, 76, 0
1, 331200, Note_on_c, 1, 84, 105
1, 331200, Note_on_c, 2, 43, 86
1, 331200, Note_on_c, 4, 48, 0
1, 331200, Pitch_bend_c, 5, 15392
1, 331200, Note_on_c, 6, 24, 76
1, 331200, Note_on_c, 8, 72, 70
1, 331200, Note_on_c, 10, 84, 91
1, 331200, Note_on_c, 11, 60, 108
1, 331200, Note_on_c, 11, 65, 0
1, 331200, Note_on_c, 11, 60, 0
1, 331200, Note_on_c, 11, 53, 0
1, 331200, Note_on_c, 11, 57, 0
1, 331200, Note_on_c, 12, 43, 102
1, 331200, Note_on_c, 13, 48, 0
1, 331200, Pitch_bend_c, 14, 15392
1, 331320, Control_c, 5, 11, 121
1, 331320, Control_c, 14, 11, 121
1, 331440, Pitch_bend_c, 5, 15692
1, 331440, Pitch_bend_c, 14, 15692
1, 331500, Note_on_c, 1, 84, 0
1, 331500, Note_on_c, 10, 84, 0
1, 331560, Control_c, 5, 11, 124
1, 331560, Control_c, 14, 11, 124
1, 331620, Note_on_c, 1, 84, 105
1, 331620, Note_on_c, 10, 84, 91
1, 331680, Pitch_bend_c, 5, 15992
1, 331680, Pitch_bend_c, 14, 15992
1, 331800, Control_c, 5, 11, 127
1, 331800, Control_c, 14, 11, 127
1, 331865, Note_on_c, 1, 84, 0
1, 331865, Note_on_c, 10, 84, 0
1, 331920, Pitch_bend_c, 5, 16383
1, 331920, Pitch_bend_c, 14, 16383
1, 332160, Note_on_c, 1, 79, 105
1, 332160, Note_on_c, 3, 76, 81
1, 332160, Note_on_c, 3, 77, 0
1, 332160, Note_on_c, 10, 79, 91
1, 332160, Note_on_c, 11, 64, 108
1, 332460, Note_on_c, 1, 79, 0
1, 332460, Note_on_c, 10, 79, 0
1, 332580, Note_on_c, 1, 79, 105
1, 332580, Note_on_c, 10, 79, 91
1, 332880, Note_on_c, 1, 79, 0
1, 332880, Note_on_c, 10, 79, 0
1, 333000, Note_on_c, 2, 43, 0
1, 333000, Note_on_c, 12, 43, 0
1, 333120, Note_on_c, 1, 72, 105
1, 333120, Note_on_c, 2, 48, 86
1, 333120, Note_on_c, 3, 77, 81
1, 333120, Note_on_c, 3, 76, 0
1, 333120, Note_on_c, 10, 72, 91
1, 333120, Note_on_c, 11, 67, 108
1, 333120, Note_on_c, 12, 48, 102
1, 333420, Note_on_c, 1, 72, 0
1, 333420, Note_on_c, 10, 72, 0
1, 333540, Note_on_c, 1, 72, 105
1, 333540, Note_on_c, 10, 72, 91
1, 333840, Note_on_c, 1, 72, 0
1, 333840, Note_on_c, 10, 72, 0
1, 334080, Note_on_c, 1, 84, 105
1, 334080, Note_on_c, 3, 79, 81
1, 334080, Note_on_c, 3, 77, 0
1, 334080, Note_on_c, 7, 24, 0
1, 334080, Note_on_c, 10, 84, 91
1, 334080, Note_on_c, 11, 72, 108
1, 334380, Note_on_c, 1, 84, 0
1, 334380, Note_on_c, 10, 84, 0
1, 334500, Note_on_c, 1, 84, 105
1, 334500, Note_on_c, 10, 84, 91
1, 334745, Note_on_c, 1, 84, 0
1, 334745, Note_on_c, 10, 84, 0
1, 335035, Note_on_c, 8, 72, 0
1, 335040, Note_on_c, 1, 79, 105
1, 335040, Note_on_c, 8, 79, 70
1, 335040, Note_on_c, 10, 79, 91
1, 335340, Note_on_c, 1, 79, 0
1, 335340, Note_on_c, 10, 79, 0
1, 335460, Note_on_c, 1, 79, 105
1, 335460, Note_on_c, 10, 79, 91
1, 335760, Note_on_c, 1, 79, 0
1, 335760, Note_on_c, 10, 79, 0
1, 335940, Note_on_c, 8, 77, 70
1, 336000, Note_on_c, 1, 72, 105
1, 336000, Note_on_c, 3, 72, 81
1, 336000, Note_on_c, 3, 79, 0
1, 336000, Note_on_c, 10, 72, 91
1, 336060, Note_on_c, 8, 79, 0
1, 336300, Note_on_c, 1, 72, 0
1, 336300, Note_on_c, 10, 72, 0
1, 336420, Note_on_c, 1, 72, 105
1, 336420, Note_on_c, 10, 72, 91
1, 336720, Note_on_c, 1, 72, 0
1, 336720, Note_on_c, 10, 72, 0
1, 336780, Control_c, 4, 11, 42
1, 336780, Control_c, 13, 11, 42
1, 336840, Control_c, 4, 100, 0
1, 336840, Control_c, 4, 101, 0
1, 336840, Control_c, 4, 6, 12
1, 336840, Control_c, 13, 100, 0
1, 336840, Control_c, 13, 101, 0
1, 336840, Control_c, 13, 6, 12
1, 336900, Control_c, 4, 100, 127
1, 336900, Control_c, 4, 101, 127
1, 336900, Control_c, 13, 100, 127
1, 336900, Control_c, 13, 101, 127
1, 336920, Pitch_bend_c, 4, 8192
1, 336920, Pitch_bend_c, 13, 8192
1, 336960, Note_on_c, 1, 84, 105
1, 336960, Note_on_c, 3, 67, 81
1, 336960, Note_on_c, 3, 72, 0
1, 336960, Note_on_c, 4, 72, 120
1, 336960, Note_on_c, 10, 84, 91
1, 336960, Note_on_c, 13, 72, 120
1, 337080, Control_c, 4, 11, 45
1, 337080, Pitch_bend_c, 4, 8342
1, 337080, Note_on_c, 8, 72, 70
1, 337080, Control_c, 13, 11, 45
1, 337080, Pitch_bend_c, 13, 8342
1, 337140, Note_on_c, 8, 77, 0
1, 337200, Pitch_bend_c, 4, 8492
1, 337200, Pitch_bend_c, 13, 8492
1, 337260, Note_on_c, 1, 84, 0
1, 337260, Note_on_c, 10, 84, 0
1, 337320, Control_c, 4, 11, 48
1, 337320, Pitch_bend_c, 4, 8642
1, 337320, Control_c, 13, 11, 48
1, 337320, Pitch_bend_c, 13, 8642
1, 337380, Note_on_c, 1, 84, 105
1, 337380, Note_on_c, 10, 84, 91
1, 337440, Pitch_bend_c, 4, 8792
1, 337440, Pitch_bend_c, 13, 8792
1, 337560, Control_c, 4, 11, 51
1, 337560, Pitch_bend_c, 4, 8942
1, 337560, Control_c, 13, 11, 51
1, 337560, Pitch_bend_c, 13, 8942
1, 337625, Note_on_c, 1, 84, 0
1, 337625, Note_on_c, 10, 84, 0
1, 337680, Pitch_bend_c, 4, 9092
1, 337680, Pitch_bend_c, 13, 9092
1, 337800, Control_c, 4, 11, 55
1, 337800, Pitch_bend_c, 4, 9242
1, 337800, Control_c, 13, 11, 55
1, 337800, Pitch_bend_c, 13, 9242
1, 337920, Note_on_c, 1, 79, 105
1, 337920, Pitch_bend_c, 4, 9392
1, 337920, Note_on_c, 10, 79, 91
1, 337920, Pitch_bend_c, 13, 9392
1, 338040, Control_c, 4, 11, 58
1, 338040, Pitch_bend_c, 4, 9542
1, 338040, Control_c, 13, 11, 58
1, 338040, Pitch_bend_c, 13, 9542
1, 338160, Pitch_bend_c, 4, 9692
1, 338160, Pitch_bend_c, 13, 9692
1, 338220, Note_on_c, 1, 79, 0
1, 338220, Note_on_c, 10, 79, 0
1, 338280, Control_c, 4, 11, 61
1, 338280, Pitch_bend_c, 4, 9842
1, 338280, Control_c, 13, 11, 61
1, 338280, Pitch_bend_c, 13, 9842
1, 338340, Note_on_c, 1, 79, 105
1, 338340, Note_on_c, 10, 79, 91
1, 338400, Pitch_bend_c, 4, 9992
1, 338400, Pitch_bend_c, 13, 9992
1, 338520, Control_c, 4, 11, 64
1, 338520, Pitch_bend_c, 4, 10142
1, 338520, Control_c, 13, 11, 64
1, 338520, Pitch_bend_c, 13, 10142
1, 338640, Note_on_c, 1, 79, 0
1, 338640, Pitch_bend_c, 4, 10292
1, 338640, Note_on_c, 10, 79, 0
1, 338640, Pitch_bend_c, 13, 10292
1, 338760, Control_c, 4, 11, 67
1, 338760, Pitch_bend_c, 4, 10442
1, 338760, Control_c, 13, 11, 67
1, 338760, Pitch_bend_c, 13, 10442
1, 338880, Note_on_c, 1, 72, 105
1, 338880, Pitch_bend_c, 4, 10592
1, 338880, Note_on_c, 10, 72, 91
1, 338880, Pitch_bend_c, 13, 10592
1, 339000, Control_c, 4, 11, 70
1, 339000, Pitch_bend_c, 4, 10742
1, 339000, Control_c, 13, 11, 70
1, 339000, Pitch_bend_c, 13, 10742
1, 339120, Pitch_bend_c, 4, 10892
1, 339120, Pitch_bend_c, 13, 10892
1, 339180, Note_on_c, 1, 72, 0
1, 339180, Note_on_c, 10, 72, 0
1, 339240, Control_c, 4, 11, 74
1, 339240, Pitch_bend_c, 4, 11042
1, 339240, Control_c, 13, 11, 74
1, 339240, Pitch_bend_c, 13, 11042
1, 339300, Note_on_c, 1, 72, 105
1, 339300, Note_on_c, 10, 72, 91
1, 339360, Pitch_bend_c, 4, 11192
1, 339360, Pitch_bend_c, 13, 11192
1, 339480, Control_c, 4, 11, 77
1, 339480, Pitch_bend_c, 4, 11342
1, 339480, Control_c, 13, 11, 77
1, 339480, Pitch_bend_c, 13, 11342
1, 339600, Note_on_c, 1, 72, 0
1, 339600, Pitch_bend_c, 4, 11492
1, 339600, Note_on_c, 10, 72, 0
1, 339600, Pitch_bend_c, 13, 11492
1, 339720, Control_c, 4, 11, 80
1, 339720, Pitch_bend_c, 4, 11642
1, 339720, Control_c, 13, 11, 80
1, 339720, Pitch_bend_c, 13, 11642
1, 339840, Note_on_c, 1, 84, 105
1, 339840, Pitch_bend_c, 4, 11792
1, 339840, Note_on_c, 10, 84, 91
1, 339840, Pitch_bend_c, 13, 11792
1, 339960, Control_c, 4, 11, 83
1, 339960, Pitch_bend_c, 4, 11942
1, 339960, Control_c, 13, 11, 83
1, 339960, Pitch_bend_c, 13, 11942
1, 340080, Pitch_bend_c, 4, 12092
1, 340080, Pitch_bend_c, 13, 12092
1, 340140, Note_on_c, 1, 84, 0
1, 340140, Note_on_c, 10, 84, 0
1, 340200, Control_c, 4, 11, 86
1, 340200, Pitch_bend_c, 4, 12242
1, 340200, Control_c, 13, 11, 86
1, 340200, Pitch_bend_c, 13, 12242
1, 340260, Note_on_c, 1, 84, 105
1, 340260, Note_on_c, 10, 84, 91
1, 340320, Pitch_bend_c, 4, 12392
1, 340320, Pitch_bend_c, 13, 12392
1, 340440, Control_c, 4, 11, 89
1, 340440, Pitch_bend_c, 4, 12542
1, 340440, Control_c, 13, 11, 89
1, 340440, Pitch_bend_c, 13, 12542
1, 340505, Note_on_c, 1, 84, 0
1, 340505, Note_on_c, 10, 84, 0
1, 340560, Pitch_bend_c, 4, 12692
1, 340560, Pitch_bend_c, 13, 12692
1, 340680, Control_c, 4, 11, 93
1, 340680, Pitch_bend_c, 4, 12842
1, 340680, Control_c, 13, 11, 93
1, 340680, Pitch_bend_c, 13, 12842
1, 340800, Note_on_c, 1, 79, 105
1, 340800, Pitch_bend_c, 4, 12992
1, 340800, Control_c, 5, 100, 110
1, 340800, Note_on_c, 10, 79, 91
1, 340800, Pitch_bend_c, 13, 12992
1, 340800, Control_c, 14, 100, 110
1, 340920, Control_c, 4, 11, 96
1, 340920, Pitch_bend_c, 4, 13142
1, 340920, Control_c, 13, 11, 96
1, 340920, Pitch_bend_c, 13, 13142
1, 341040, Pitch_bend_c, 4, 13292
1, 341040, Control_c, 5, 100, 100
1, 341040, Pitch_bend_c, 13, 13292
1, 341040, Control_c, 14, 100, 100
1, 341100, Note_on_c, 1, 79, 0
1, 341100, Note_on_c, 10, 79, 0
1, 341160, Control_c, 4, 11, 99
1, 341160, Pitch_bend_c, 4, 13442
1, 341160, Control_c, 13, 11, 99
1, 341160, Pitch_bend_c, 13, 13442
1, 341220, Note_on_c, 1, 79, 105
1, 341220, Note_on_c, 10, 79, 91
1, 341280, Pitch_bend_c, 4, 13592
1, 341280, Control_c, 5, 100, 90
1, 341280, Pitch_bend_c, 13, 13592
1, 341280, Control_c, 14, 100, 90
1, 341400, Control_c, 4, 11, 102
1, 341400, Pitch_bend_c, 4, 13742
1, 341400, Control_c, 13, 11, 102
1, 341400, Pitch_bend_c, 13, 13742
1, 341520, Note_on_c, 1, 79, 0
1, 341520, Pitch_bend_c, 4, 13892
1, 341520, Control_c, 5, 100, 80
1, 341520, Note_on_c, 10, 79, 0
1, 341520, Pitch_bend_c, 13, 13892
1, 341520, Control_c, 14, 100, 80
1, 341640, Pitch_bend_c, 4, 14042
1, 341640, Control_c, 4, 11, 105
1, 341640, Pitch_bend_c, 13, 14042
1, 341640, Control_c, 13, 11, 105
1, 341760, Note_on_c, 1, 72, 105
1, 341760, Pitch_bend_c, 4, 14192
1, 341760, Control_c, 5, 100, 70
1, 341760, Note_on_c, 10, 72, 91
1, 341760, Pitch_bend_c, 13, 14192
1, 341760, Control_c, 14, 100, 70
1, 341880, Pitch_bend_c, 4, 14342
1, 341880, Control_c, 4, 11, 109
1, 341880, Pitch_bend_c, 13, 14342
1, 341880, Control_c, 13, 11, 109
1, 342000, Pitch_bend_c, 4, 14492
1, 342000, Control_c, 5, 100, 60
1, 342000, Pitch_bend_c, 13, 14492
1, 342000, Control_c, 14, 100, 60
1, 342060, Note_on_c, 1, 72, 0
1, 342060, Note_on_c, 10, 72, 0
1, 342120, Pitch_bend_c, 4, 14642
1, 342120, Control_c, 4, 11, 112
1, 342120, Pitch_bend_c, 13, 14642
1, 342120, Control_c, 13, 11, 112
1, 342180, Note_on_c, 1, 72, 105
1, 342180, Note_on_c, 10, 72, 91
1, 342240, Pitch_bend_c, 4, 14792
